mpg,cylinders,displacement,weight,acceleration,model_year
1.407276876,-0.847773737,-0.894240856,-0.7649307,0.087045061,1.351199254
1.304793696,-0.847773737,-0.826920582,-0.895549364,-0.42457422,1.351199254
1.13825853,-0.847773737,-0.8173034,-0.729307428,0.452487404,1.351199254
1.202310517,-0.847773737,-0.711514399,-0.414635193,-0.278397283,1.351199254
1.03577535,-0.847773737,-0.701897217,-0.390886346,1.00065092,1.351199254
0.58741144,-0.847773737,-0.499936396,0.31564188,1.768079842,1.351199254
0.920481773,0.334061455,-0.461467668,0.232520912,1.475725967,1.351199254
0.241530709,0.334061455,-0.240272484,-0.076214111,-1.082370439,1.351199254
0.08780594,0.334061455,-0.451850487,-0.040590839,-0.643839627,1.351199254
-0.142781214,0.334061455,0.365609978,0.535318723,0.087045061,1.351199254
0.395255479,1.515896648,1.510054629,0.903425866,1.25646056,1.351199254
-0.424609957,0.334061455,0.067477338,0.113776673,0.562120108,1.351199254
-0.75768029,0.334061455,0.307906887,0.594690843,0.379398936,1.351199254
0.574601043,-0.847773737,-0.778834672,-0.426509617,1.475725967,1.621983395
0.446497068,-0.847773737,-0.778834672,-0.384949134,1.110283623,1.621983395
1.343224889,-0.847773737,-0.778834672,-0.675872521,0.891018217,1.621983395
0.958912966,-0.847773737,-0.778834672,-0.462132889,0.233221998,1.621983395
0.702705017,-0.847773737,-0.557639488,-0.521505009,0.160133529,1.621983395
0.446497068,-0.847773737,-0.403764577,-0.272142106,0.891018217,1.621983395
0.062185145,-0.847773737,-0.509553578,-0.117774594,0.306310467,1.621983395
-0.065918829,-0.847773737,-0.403764577,0.084090613,1.804624076,1.621983395
1.599432837,-0.847773737,-0.846154946,-1.168661115,-0.095676111,1.621983395
1.727536812,-0.847773737,-0.980795493,-1.115226207,0.964106686,1.621983395
0.958912966,-0.847773737,-0.980795493,-1.180535539,0.744841279,1.621983395
1.855640786,-0.847773737,-0.846154946,-0.996481967,-0.314941517,1.621983395
1.599432837,-0.847773737,-0.91347522,-0.996481967,0.635208576,1.621983395
1.599432837,-0.847773737,-0.701897217,-0.954921484,-0.388029986,1.621983395
1.599432837,-0.847773737,-0.826920582,-0.901486576,-0.388029986,1.621983395
1.343224889,-0.847773737,-0.8173034,-0.85398888,0.489031639,1.621983395
1.855640786,-0.847773737,-0.980795493,-1.186472751,-0.205308814,1.621983395
1.08701694,-0.847773737,-0.980795493,-1.186472751,0.050500826,1.621983395
1.855640786,-0.847773737,-0.980795493,-1.150849479,0.233221998,1.621983395
0.19028912,0.334061455,-0.115249119,-0.022779203,0.306310467,1.621983395
1.855640786,0.334061455,0.663742618,0.060341765,0.525575873,1.621983395
0.318393094,-0.847773737,-0.355678667,-0.450258465,-0.388029986,1.621983395
-0.194022803,0.334061455,0.37522716,-0.153397866,-0.314941517,1.621983395
1.08701694,-0.847773737,-0.47108485,-0.355263074,-0.607295392,1.621983395
1.599432837,-0.847773737,-0.557639488,-0.70555858,-0.936193501,1.621983395
0.446497068,-0.847773737,-0.403764577,-0.016841991,0.635208576,1.621983395
0.446497068,-0.847773737,-0.509553578,-0.206832774,0.013956592,1.621983395
2.624264632,-0.847773737,-0.923092401,-0.990544756,3.302937685,1.621983395
1.08701694,-0.847773737,-0.557639488,-0.79461676,-1.447812783,1.621983395
0.574601043,-0.847773737,-0.701897217,-0.402760769,1.110283623,1.621983395
0.958912966,-0.847773737,-0.711514399,-0.289953742,1.402637498,1.621983395
